title,date,tel,address,star,link
劉家魷魚羹,2022-08-18 02:17:01,0223038677,臺北市中正區汀州路一段277號,4.0,https://ifoodie.tw/restaurant/61c0ae09873d79174c6b3c96-%E5%8A%89%E5%AE%B6%E9%AD%B7%E9%AD%9A%E7%BE%B9
土貓商號 Turkish Kedi,2022-08-18 02:17:05,0928003070,臺北市中正區汀州路三段104巷6號,4.4,https://ifoodie.tw/restaurant/5e947aacd6895d5269fa940b-%E5%9C%9F%E8%B2%93%E5%95%86%E8%99%9F-Turkish-Kedi
吉野烤肉飯 南陽店,2022-08-18 02:17:11,0223710179,臺北市中正區公園路20巷8號,3.9,https://ifoodie.tw/restaurant/5e6a45bc2756dd355a1d1826-%E5%90%89%E9%87%8E%E7%83%A4%E8%82%89%E9%A3%AF-%E5%8D%97%E9%99%BD%E5%BA%97
日本清華軒,2022-08-18 02:17:16,0963767212,臺北市中正區羅斯福路四段92號之20攤位,4.1,https://ifoodie.tw/restaurant/559dd242c03a103ee86caf8e-%E6%97%A5%E6%9C%AC%E6%B8%85%E8%8F%AF%E8%BB%92
樂亭麵,2022-08-18 02:17:19,0223215069,臺北市中正區林森南路61巷13號,3.8,https://ifoodie.tw/restaurant/5888e8e32756dd64a50bc10d-%E6%A8%82%E4%BA%AD%E9%BA%B5
華山町餐酒館,2022-08-18 02:17:23,0223511518,臺北市中正區八德路一段34號,4.1,https://ifoodie.tw/restaurant/6094ff3fa6272807f9477a42-%E8%8F%AF%E5%B1%B1%E7%94%BA%E9%A4%90%E9%85%92%E9%A4%A8
禾甲蒸豆腐食堂「原-呷臭彈現蒸臭豆腐」,2022-08-18 02:17:29,0223019448,臺北市中正區中華路二段311巷15號,4.6,https://ifoodie.tw/restaurant/559d88d8c03a103ee86c854e-%E7%A6%BE%E7%94%B2%E8%92%B8%E8%B1%86%E8%85%90%E9%A3%9F%E5%A0%82%E3%80%8C%E5%8E%9F-%E5%91%B7%E8%87%AD%E5%BD%88%E7%8F%BE%E8%92%B8%E8%87%AD%E8%B1%86%E8%85%90%E3%80%8D
初韻-好韻茶TrueWin 台北站前店,2022-08-18 02:17:34,0223830368,臺北市中正區信陽街11之2號,4.7,https://ifoodie.tw/restaurant/5c7a7e14f524685b94bfdc78-%E5%88%9D%E9%9F%BB-%E5%A5%BD%E9%9F%BB%E8%8C%B6TrueWin-%E5%8F%B0%E5%8C%97%E7%AB%99%E5%89%8D%E5%BA%97
十二巷拉麵,2022-08-18 02:17:38,0223681922,臺北市中正區羅斯福路四段12巷1號,3.7,https://ifoodie.tw/restaurant/559d8228c03a103ee86c81dd-%E5%8D%81%E4%BA%8C%E5%B7%B7%E6%8B%89%E9%BA%B5
狂愛咖哩 Just Love Curry,2022-08-18 02:17:42,0223626066,臺北市中正區汀州路三段164號,3.3,https://ifoodie.tw/restaurant/5e27ba85d6895d7f796d9b19-%E7%8B%82%E6%84%9B%E5%92%96%E5%93%A9-Just-Love-Curry
漢家香麵食館,2022-08-18 02:17:47,0908787006,台北市金華街30巷1號戶外庭院,4.6,https://ifoodie.tw/restaurant/5de483a58c906d47425ae7d9-%E6%BC%A2%E5%AE%B6%E9%A6%99%E9%BA%B5%E9%A3%9F%E9%A4%A8
人性空間 總店,2022-08-18 02:17:53,0938957211,臺北市中正區羅斯福路三段286巷4弄1之1號,4.3,https://ifoodie.tw/restaurant/5cdbc4c422613973b56ca9b0-%E4%BA%BA%E6%80%A7%E7%A9%BA%E9%96%93-%E7%B8%BD%E5%BA%97
小食糖sugar bistro /環浪商號,2022-08-18 02:17:57,0223965965,臺北市中正區信義路二段181巷3號,4.7,https://ifoodie.tw/restaurant/559d0729c03a103ee86c351d-%E5%B0%8F%E9%A3%9F%E7%B3%96sugar-bistro-%2F%E7%92%B0%E6%B5%AA%E5%95%86
北海漁村,2022-08-18 02:18:01,0223576188,臺北市中正區杭州南路一段8號,4.1,https://ifoodie.tw/restaurant/559d19f8c03a103ee86c3e8b-%E5%8C%97%E6%B5%B7%E6%BC%81%E6%9D%91
三米三小館,2022-08-18 02:18:06,0223676367,臺北市中正區羅斯福路三段286巷4弄12號,4.2,https://ifoodie.tw/restaurant/5d157a4c8c906d181dff5657-%E4%B8%89%E7%B1%B3%E4%B8%89%E5%B0%8F%E9%A4%A8
怡客咖啡 站前店,2022-08-18 02:18:10,0223712060,臺北市中正區忠孝西路一段39號,4.0,https://ifoodie.tw/restaurant/5ca19221f524680929fed6f6-%E6%80%A1%E5%AE%A2%E5%92%96%E5%95%A1-%E7%AB%99%E5%89%8D%E5%BA%97
1789 Café,2022-08-18 02:18:14,0233222089,臺北市中正區仁愛路二段97之1號,4.4,https://ifoodie.tw/restaurant/559d2e34c03a103ee86c4bc8-1789-Caf%C3%A9
樺達奶茶,2022-08-18 02:18:18,0973851020,台北市中正區忠孝西路一段47號,2.8,https://ifoodie.tw/restaurant/58a1131e23679c432ba2d559-%E6%A8%BA%E9%81%94%E5%A5%B6%E8%8C%B6
瑪德蓮書店咖啡,2022-08-18 02:18:23,0223655980,臺北市中正區汀州路三段192號B1,4.2,https://ifoodie.tw/restaurant/559d6eccc03a103ee86c75e7-%E7%91%AA%E5%BE%B7%E8%93%AE%E6%9B%B8%E5%BA%97%E5%92%96%E5%95%A1
大戶屋 微風北車店,2022-08-18 02:18:27,0223319337,臺北市中正區北平西路3號2樓,4.0,https://ifoodie.tw/restaurant/559d705ac03a103ee86c76e1-%E5%A4%A7%E6%88%B6%E5%B1%8B-%E5%BE%AE%E9%A2%A8%E5%8C%97%E8%BB%8A%E5%BA%97
前鎮水產-海霸王 德立莊店,2022-08-18 02:18:31,0223111577,臺北市中正區延平南路110號B1,3.8,https://ifoodie.tw/restaurant/5c68b7032261391960494a09-%E5%89%8D%E9%8E%AE%E6%B0%B4%E7%94%A2-%E6%B5%B7%E9%9C%B8%E7%8E%8B-%E5%BE%B7%E7%AB%8B%E8%8E%8A%E5%BA%97
海壽司,2022-08-18 02:18:34,0225551135,臺北市中正區承德路一段156號B3,3.1,https://ifoodie.tw/restaurant/55b93f7640b5e303a1d5678c-%E6%B5%B7%E5%A3%BD%E5%8F%B8
煇煌川菜小館,2022-08-18 02:18:39,0223817448,臺北市中正區延平南路166號,4.0,https://ifoodie.tw/restaurant/5b1ebadb2756dd3adf6a3a2f-%E7%85%87%E7%85%8C%E5%B7%9D%E8%8F%9C%E5%B0%8F%E9%A4%A8
天然臺湘菜館,2022-08-18 02:18:42,0223911831,臺北市中正區羅斯福路一段61號,4.0,https://ifoodie.tw/restaurant/559d56dec03a103ee86c6634-%E5%A4%A9%E7%84%B6%E8%87%BA%E6%B9%98%E8%8F%9C%E9%A4%A8
蕭家傳統小吃,2022-08-18 02:18:46,0223683897,臺北市中正區羅斯福路四段90巷6號,3.4,https://ifoodie.tw/restaurant/5dc4287f2756dd3a501efa86-%E8%95%AD%E5%AE%B6%E5%82%B3%E7%B5%B1%E5%B0%8F%E5%90%83
The Misanthrope Society 厭世會社,2022-08-18 02:18:50,0223654535,臺北市中正區羅斯福路四段40巷1之2號,4.6,https://ifoodie.tw/restaurant/5c93b73622613914ef15eae9-The-Misanthrope-Soci
深夜裡的法國手工甜點,2022-08-18 02:18:54,0223673067,臺北市大安區金山南路二段141巷1號,4.2,https://ifoodie.tw/restaurant/58c047aa2756dd732689b5a0-%E6%B7%B1%E5%A4%9C%E8%A3%A1%E7%9A%84%E6%B3%95%E5%9C%8B%E6%89%8B%E5%B7%A5%E7%94%9C%E9%BB%9E
阿剛泰式主題餐廳,2022-08-18 02:18:58,0223644278,臺北市中正區汀州路三段150號,2.6,https://ifoodie.tw/restaurant/58b660d123679c69cd2014ae-%E9%98%BF%E5%89%9B%E6%B3%B0%E5%BC%8F%E4%B8%BB%E9%A1%8C%E9%A4%90%E5%BB%B3
慶三號烤肉倉庫早午餐,2022-08-18 02:19:01,0223655388,臺北市中正區金門街2之3號,3.8,https://ifoodie.tw/restaurant/5b7a610b2261395a2186fca3-%E6%85%B6%E4%B8%89%E8%99%9F%E7%83%A4%E8%82%89%E5%80%89%E5%BA%AB%E6%97%A9%E5%8D%88%E9%A4%90
泰正點,2022-08-18 02:19:07,0223647171,臺北市中正區汀州路三段166號,4.0,https://ifoodie.tw/restaurant/559de2f3c03a103ee86cbaf2-%E6%B3%B0%E6%AD%A3%E9%BB%9E
皇膳餐廳,2022-08-18 02:19:12,0223960682,臺北市中正區仁愛路二段48號,4.3,https://ifoodie.tw/restaurant/5dc415af22613908cf7f6c40-%E7%9A%87%E8%86%B3%E9%A4%90%E5%BB%B3
中山堂堡壘廳,2022-08-18 02:19:17,0223311186,臺北市中正區延平南路98號,4.0,https://ifoodie.tw/restaurant/5dc3b5ba2261395b85efba0e-%E4%B8%AD%E5%B1%B1%E5%A0%82%E5%A0%A1%E5%A3%98%E5%BB%B3
Chic Thai 泰式新定食,2022-08-18 02:19:26,0223647171,臺北市中正區汀州路三段166號2樓,4.2,https://ifoodie.tw/restaurant/5a7ab16e2756dd7bff171dfc-Chic-Thai-%E6%B3%B0%E5%BC%8F%E6%96%B0%E5%AE%9A%E9%A3%9F
立川黃金鍋-衡陽店,2022-08-18 02:19:31,0223311311,臺北市中正區衡陽路90號1樓,4.5,https://ifoodie.tw/restaurant/5db7abf58c906d220e826eae-%E7%AB%8B%E5%B7%9D%E9%BB%83%E9%87%91%E9%8D%8B-%E8%A1%A1%E9%99%BD%E5%BA%97
The Shrine,2022-08-18 02:19:34,0223675540,臺北市中正區師大路132號,4.6,https://ifoodie.tw/restaurant/5b72e6b82756dd6553fd7eea-The-Shrine
富田鐵板燒,2022-08-18 02:19:39,0223942589,臺北市中正區紹興南街15號,3.9,https://ifoodie.tw/restaurant/559d0518c03a103ee86c3430-%E5%AF%8C%E7%94%B0%E9%90%B5%E6%9D%BF%E7%87%92
開丼 燒肉vs丼飯 HOYII北車站店,2022-08-18 02:19:43,0223121606,台北市中正區忠孝西路一段36號,4.2,https://ifoodie.tw/restaurant/577954ce2756dd3ca60697fd-%E9%96%8B%E4%B8%BC-%E7%87%92%E8%82%89vs%E4%B8%BC%E9%A3%AF-HOYII%E5%8C%97%E8%BB%8A%E7%AB%99%E5%BA%97
東家食堂,2022-08-18 02:19:48,0223040117,臺北市中正區西藏路8號,4.1,https://ifoodie.tw/restaurant/5db1b3692756dd0efae9c447-%E6%9D%B1%E5%AE%B6%E9%A3%9F%E5%A0%82
小李豬血糕,2022-08-18 02:19:54,0223683417,臺北市中正區羅斯福路四段136巷1之3號,3.8,https://ifoodie.tw/restaurant/559d11fec03a103ee86c3a1f-%E5%B0%8F%E6%9D%8E%E8%B1%AC%E8%A1%80%E7%B3%95
佳典魯肉飯,2022-08-18 02:19:57,0223679279,臺北市中正區牯嶺街117號,3.6,https://ifoodie.tw/restaurant/5ea7056cd6895d3fa215e519-%E4%BD%B3%E5%85%B8%E9%AD%AF%E8%82%89%E9%A3%AF
Alice Is Coming 來自愛麗絲,2022-08-18 02:20:01,0223110210,臺北市中正區延平南路111號2樓,3.9,https://ifoodie.tw/restaurant/559d2097c03a103ee86c4264-Alice-Is-Coming-%E4%BE%86%E8%87%AA%E6%84%9B%E9%BA%97
麗江雲南美食小館,2022-08-18 02:20:05,0223655343,臺北市中正區汀州路三段83號,4.1,https://ifoodie.tw/restaurant/5d9c9b4f2756dd3fc126a1d8-%E9%BA%97%E6%B1%9F%E9%9B%B2%E5%8D%97%E7%BE%8E%E9%A3%9F%E5%B0%8F%E9%A4%A8
Doly朵莉,2022-08-18 02:20:10,0223677538,臺北市中正區廈門街23之2號,4.6,https://ifoodie.tw/restaurant/5818da2b2756dd31d0260fd2-Doly%E6%9C%B5%E8%8E%89
加里曼丹印尼美食,2022-08-18 02:20:14,0223661415,臺北市中正區金門街1號,4.0,https://ifoodie.tw/restaurant/5728e9992756dd6745e65e5a-%E5%8A%A0%E9%87%8C%E6%9B%BC%E4%B8%B9%E5%8D%B0%E5%B0%BC%E7%BE%8E%E9%A3%9F
打狗霸 TAKAO 1972 德立莊店,2022-08-18 02:20:19,0223111577,臺北市中正區延平南路110號,3.8,https://ifoodie.tw/restaurant/585ac53d2756dd7579b8f157-%E6%89%93%E7%8B%97%E9%9C%B8-TAKAO-1972-%E5%BE%B7%E7%AB%8B%E8%8E%8A%E5%BA%97
四海包子店,2022-08-18 02:20:24,0223932732,臺北市中正區寧波西街87號,4.2,https://ifoodie.tw/restaurant/579ced3d2756dd17434d12f6-%E5%9B%9B%E6%B5%B7%E5%8C%85%E5%AD%90%E5%BA%97
日式桃子燒,2022-08-18 02:20:29,0958377520,臺北市中正區八德路一段82號,3.9,https://ifoodie.tw/restaurant/58791cb62756dd4b7d64076c-%E6%97%A5%E5%BC%8F%E6%A1%83%E5%AD%90%E7%87%92
郎哥台南意麵,2022-08-18 02:20:33,0223419284,臺北市中正區濟南路二段53之8號,4.0,https://ifoodie.tw/restaurant/559d3e58c03a103ee86c564d-%E9%83%8E%E5%93%A5%E5%8F%B0%E5%8D%97%E6%84%8F%E9%BA%B5
Co Co 都可(南昌門市),2022-08-18 02:20:41,0223213329,臺北市中正區南昌路一段77號,3.8,https://ifoodie.tw/restaurant/5d7b40588c906d5cb8a4e839-Co-Co-%E9%83%BD%E5%8F%AF(%E5%8D%97%E6%98%8C%E9%96%80%E5%B8%82)
原味咖哩屋,2022-08-18 02:20:45,0223961877,臺北市中正區牯嶺街16號,4.3,https://ifoodie.tw/restaurant/5721d4ae2756dd4355e7295f-%E5%8E%9F%E5%91%B3%E5%92%96%E5%93%A9%E5%B1%8B
客坐 Ke zuo,2022-08-18 02:20:52,0223218558,臺北市中正區連雲街74巷8號,4.5,https://ifoodie.tw/restaurant/5af410b923679c0d84f0c02d-%E5%AE%A2%E5%9D%90-Ke-zuo
廣東羊城小食,2022-08-18 02:21:00,0223314969,臺北市中正區重慶南路一段46巷2號,3.9,https://ifoodie.tw/restaurant/55a6842fc03a104df53ca80b-%E5%BB%A3%E6%9D%B1%E7%BE%8A%E5%9F%8E%E5%B0%8F%E9%A3%9F
心KOKORO食堂,2022-08-18 02:21:05,0907734268,臺北市中正區汀州路三段104巷11弄15號一樓,4.4,https://ifoodie.tw/restaurant/5d661c982261394c6c30114a-%E5%BF%83KOKORO%E9%A3%9F%E5%A0%82
醉紅小酌,2022-08-18 02:21:09,0223678561,臺北市中正區羅斯福路三段240巷1號,4.2,https://ifoodie.tw/restaurant/5d63eaf72756dd2f131ef0ae-%E9%86%89%E7%B4%85%E5%B0%8F%E9%85%8C
小美好牛肉麵,2022-08-18 02:21:13,0223914936,臺北市中正區杭州南路一段143巷39號,4.5,https://ifoodie.tw/restaurant/5cf757c5f524682277b3009c-%E5%B0%8F%E7%BE%8E%E5%A5%BD%E7%89%9B%E8%82%89%E9%BA%B5
泰國小館,2022-08-18 02:21:18,0223670739,臺北市中正區汀州路三段219號,3.9,https://ifoodie.tw/restaurant/559d7b7cc03a103ee86c7e6d-%E6%B3%B0%E5%9C%8B%E5%B0%8F%E9%A4%A8
Campus Cafe -站前旗艦店,2022-08-18 02:21:23,0223888616,台北市中正區館前路36號2樓,4.1,https://ifoodie.tw/restaurant/56e62df5699b6e2b99288f95-Campus-Cafe-%E7%AB%99%E5%89%8D%E6%97%97%E8%89%A6%E5%BA%97
上官木桶鍋 中正店,2022-08-18 02:21:28,0223960139,臺北市中正區南昌路一段97號,4.2,https://ifoodie.tw/restaurant/5970f2392756dd108b0f3d59-%E4%B8%8A%E5%AE%98%E6%9C%A8%E6%A1%B6%E9%8D%8B-%E4%B8%AD%E6%AD%A3%E5%BA%97
彦亭 日式料理,2022-08-18 02:21:31,0223223382,臺北市中正區寧波西街92號,4.4,https://ifoodie.tw/restaurant/5856d0622756dd7578b8ee50-%E5%BD%A6%E4%BA%AD-%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86
黑白切,2022-08-18 02:21:37,0223217230,台北市中正區臨沂街6巷1號,4.1,https://ifoodie.tw/restaurant/578dd5d223679c450ac1f28b-%E9%BB%91%E7%99%BD%E5%88%87
乳菓在一起 中正紀念堂,2022-08-18 02:21:41,0223415575,臺北市中正區寧波東街11之4號,4.3,https://ifoodie.tw/restaurant/577bf75b2756dd522d5771d0-%E4%B9%B3%E8%8F%93%E5%9C%A8%E4%B8%80%E8%B5%B7-%E4%B8%AD%E6%AD%A3%E7%B4%80%E5%BF%B5%E5%A0%82
國都甜不辣,2022-08-18 02:21:46,0223678452,臺北市中正區南昌路二段161號,4.1,https://ifoodie.tw/restaurant/59c00e012756dd0e8cb0fea1-%E5%9C%8B%E9%83%BD%E7%94%9C%E4%B8%8D%E8%BE%A3
富富の正,2022-08-18 02:21:51,0986638586,臺北市中正區金山南路一段110巷4弄2號,4.5,https://ifoodie.tw/restaurant/5d456b082261391bf23352f2-%E5%AF%8C%E5%AF%8C%E3%81%AE%E6%AD%A3
無老鍋 西門町店,2022-08-18 02:21:56,0223888358,臺北市中正區中華路一段55號2樓,4.4,https://ifoodie.tw/restaurant/5c7a917d2756dd46e625d627-%E7%84%A1%E8%80%81%E9%8D%8B-%E8%A5%BF%E9%96%80%E7%94%BA%E5%BA%97
大福燒,2022-08-18 02:22:01,0223411677,臺北市中正區臨沂街3巷13號,4.0,https://ifoodie.tw/restaurant/5d3e656cd6895d0856b26e5d-%E5%A4%A7%E7%A6%8F%E7%87%92
楊家麵食館,2022-08-18 02:22:06,0223211015,臺北市中正區寧波東街15號,3.9,https://ifoodie.tw/restaurant/559d8b33c03a103ee86c86bd-%E6%A5%8A%E5%AE%B6%E9%BA%B5%E9%A3%9F%E9%A4%A8
丸壽司,2022-08-18 02:22:11,0266320709,臺北市中正區北平西路3號2F,2.5,https://ifoodie.tw/restaurant/559d7075c03a103ee86c770b-%E4%B8%B8%E5%A3%BD%E5%8F%B8
Happy fatty幸福肥,2022-08-18 02:22:16,0223657379,臺北市中正區汀州路三段91號1樓,4.2,https://ifoodie.tw/restaurant/5ccc4e762756dd18d0b13213-Happy-fatty%E5%B9%B8%E7%A6%8F%E8%82%A5
石石香拌,2022-08-18 02:22:21,0223145256,台北市北平西路3號2樓,3.1,https://ifoodie.tw/restaurant/5c375b5d23679c7241de727e-%E7%9F%B3%E7%9F%B3%E9%A6%99%E6%8B%8C
金華香港燒臘快餐店,2022-08-18 02:22:26,0223939479,臺北市中正區齊東街70巷1號,4.2,https://ifoodie.tw/restaurant/5b7a275b23679c1f73ca52cb-%E9%87%91%E8%8F%AF%E9%A6%99%E6%B8%AF%E7%87%92%E8%87%98%E5%BF%AB%E9%A4%90%E5%BA%97
原凱養生精緻便當,2022-08-18 02:22:30,0223435552,台北市八德路一段82巷9弄19號,3.8,https://ifoodie.tw/restaurant/588100802756dd3ab6f6b8ab-%E5%8E%9F%E5%87%B1%E9%A4%8A%E7%94%9F%E7%B2%BE%E7%B7%BB%E4%BE%BF%E7%95%B6
雅方福州魚丸店 (前義芳),2022-08-18 02:22:36,0223951181,臺北市中正區臨沂街75號,4.0,https://ifoodie.tw/restaurant/559d8374c03a103ee86c8261-%E9%9B%85%E6%96%B9%E7%A6%8F%E5%B7%9E%E9%AD%9A%E4%B8%B8%E5%BA%97-(%E5%89%8D%E7%BE%A9%E8%8A%B3)
老張牛肉麵,2022-08-18 02:22:42,0223952396,臺北市中正區杭州南路二段48號,3.8,https://ifoodie.tw/restaurant/56e9a0e62756dd6109efd858-%E8%80%81%E5%BC%B5%E7%89%9B%E8%82%89%E9%BA%B5
曾師傅鍋貼水餃專賣店,2022-08-18 02:22:46,0223676589,臺北市中正區同安街12之1號,3.8,https://ifoodie.tw/restaurant/559dd1ffc03a103ee86caf6a-%E6%9B%BE%E5%B8%AB%E5%82%85%E9%8D%8B%E8%B2%BC%E6%B0%B4%E9%A4%83%E5%B0%88%E8%B3%A3%E5%BA%97
餃匠,2022-08-18 02:22:50,0227552212,臺北市大安區通化街20號,3.5,https://ifoodie.tw/restaurant/5ceaa0dd2756dd3eea8b2f0c-%E9%A4%83%E5%8C%A0
鳳珍寶滷味風,2022-08-18 02:22:55,0917456880,臺北市中正區寧波西街26號,4.1,https://ifoodie.tw/restaurant/559d497dc03a103ee86c5d87-%E9%B3%B3%E7%8F%8D%E5%AF%B6%E6%BB%B7%E5%91%B3%E9%A2%A8
阿才的店,2022-08-18 02:22:59,0223569109,臺北市中山區八德路二段323號,4.1,https://ifoodie.tw/restaurant/559da33cc03a103ee86c936f-%E9%98%BF%E6%89%8D%E7%9A%84%E5%BA%97
享滋鐵板燒,2022-08-18 02:23:04,0223693966,台北市中正區汀州路二段113號,4.1,https://ifoodie.tw/restaurant/5cfe17e1d6895d17465280e5-%E4%BA%AB%E6%BB%8B%E9%90%B5%E6%9D%BF%E7%87%92
咖啡學人-傑克威爾 The Cafeist & Jackwell,2022-08-18 02:23:08,0223680045,臺北市中正區羅斯福路二段118號,4.5,https://ifoodie.tw/restaurant/5d7faab02261396b53a51dfe-%E5%92%96%E5%95%A1%E5%AD%B8%E4%BA%BA-%E5%82%91%E5%85%8B%E5%A8%81%E7%88%BE-The-Cafeis
彼得好咖啡 古亭店,2022-08-18 02:23:12,0223687557,臺北市中正區羅斯福路二段132號,4.4,https://ifoodie.tw/restaurant/5f83fee502935e0a76f858bf-%E5%BD%BC%E5%BE%97%E5%A5%BD%E5%92%96%E5%95%A1-%E5%8F%A4%E4%BA%AD%E5%BA%97
精食巧 海苔飯捲,2022-08-18 02:23:16,0223702718,臺北市中正區南陽街3號,3.1,https://ifoodie.tw/restaurant/597639242756dd343a9d7be8-%E7%B2%BE%E9%A3%9F%E5%B7%A7-%E6%B5%B7%E8%8B%94%E9%A3%AF%E6%8D%B2
沛洛瑟珈琲店,2022-08-18 02:23:21,0223122955,臺北市中正區中華路二段75巷40號,4.7,https://ifoodie.tw/restaurant/559d35a7c03a103ee86c50ae-%E6%B2%9B%E6%B4%9B%E7%91%9F%E7%8F%88%E7%90%B2%E5%BA%97
黃媽媽家常麵,2022-08-18 02:23:26,0223972706,臺北市中正區林森南路61巷7號1樓,4.1,https://ifoodie.tw/restaurant/5cdd72332756dd72be0943f4-%E9%BB%83%E5%AA%BD%E5%AA%BD%E5%AE%B6%E5%B8%B8%E9%BA%B5
下酒菜串燒居酒屋,2022-08-18 02:23:30,0233225557,臺北市中正區金山南路一段81之1號,4.5,https://ifoodie.tw/restaurant/59bfd10823679c7a92add7f5-%E4%B8%8B%E9%85%92%E8%8F%9C%E4%B8%B2%E7%87%92%E5%B1%85%E9%85%92%E5%B1%8B
佳興魚丸,2022-08-18 02:23:34,0223683757,臺北市中正區汀州路三段243號,3.5,https://ifoodie.tw/restaurant/559daf54c03a103ee86c9b36-%E4%BD%B3%E8%88%88%E9%AD%9A%E4%B8%B8
水源福利會館,2022-08-18 02:23:38,0223694999,臺北市中正區思源街16號2樓,4.0,https://ifoodie.tw/restaurant/57054f4c2756dd73cc1473a3-%E6%B0%B4%E6%BA%90%E7%A6%8F%E5%88%A9%E6%9C%83%E9%A4%A8
飯饌韓式料理,2022-08-18 02:23:43,0225472811,臺北市中正區忠孝西路一段36號B1,3.7,https://ifoodie.tw/restaurant/56cc242b2756dd42e0def461-%E9%A3%AF%E9%A5%8C%E9%9F%93%E5%BC%8F%E6%96%99%E7%90%86
豪季水餃專賣店 牯嶺店,2022-08-18 02:23:48,0233224713,臺北市中正區牯嶺街36號,4.3,https://ifoodie.tw/restaurant/606bfdee828287459045b6a9-%E8%B1%AA%E5%AD%A3%E6%B0%B4%E9%A4%83%E5%B0%88%E8%B3%A3%E5%BA%97-%E7%89%AF%E5%B6%BA%E5%BA%97
小日子商號,2022-08-18 02:23:52,0223461200,台北市羅斯福路四段52巷16弄13號,4.3,https://ifoodie.tw/restaurant/57d26dd1699b6e34872fec6d-%E5%B0%8F%E6%97%A5%E5%AD%90%E5%95%86%E8%99%9F
建弘雞肉飯,2022-08-18 02:23:56,0223960177,臺北市中正區寧波西街61號,3.8,https://ifoodie.tw/restaurant/5f9a85c9d6895d71a9123516-%E5%BB%BA%E5%BC%98%E9%9B%9E%E8%82%89%E9%A3%AF
好味港式快餐,2022-08-18 02:24:01,0223311973,臺北市中正區懷寧街17號之3,3.9,https://ifoodie.tw/restaurant/559d14edc03a103ee86c3b74-%E5%A5%BD%E5%91%B3%E6%B8%AF%E5%BC%8F%E5%BF%AB%E9%A4%90
喬園手工大水餃,2022-08-18 02:24:06,0223012782,臺北市中正區中華路二段387號,4.3,https://ifoodie.tw/restaurant/5cad603923679c5fdb11b77e-%E5%96%AC%E5%9C%92%E6%89%8B%E5%B7%A5%E5%A4%A7%E6%B0%B4%E9%A4%83
滿福堂,2022-08-18 02:24:11,0233223301,臺北市中正區忠孝東路二段3號,4.3,https://ifoodie.tw/restaurant/55e745d72756dd0ea6293c2a-%E6%BB%BF%E7%A6%8F%E5%A0%82
家食堂,2022-08-18 02:24:15,0223415684,臺北市中正區南昌路一段96號二樓,4.3,https://ifoodie.tw/restaurant/5cab59212756dd4c1701d158-%E5%AE%B6%E9%A3%9F%E5%A0%82
街角柒號,2022-08-18 02:24:18,0978056331,臺北市中正區中華路二段305巷7號,4.7,https://ifoodie.tw/restaurant/586400ec2756dd757bb8f5ad-%E8%A1%97%E8%A7%92%E6%9F%92%E8%99%9F
中原麵店,2022-08-18 02:24:24,0223518010,臺北市中正區青島東路23之11號,4.5,https://ifoodie.tw/restaurant/55a5b5b1c03a10241de67ca5-%E4%B8%AD%E5%8E%9F%E9%BA%B5%E5%BA%97
牯嶺油飯,2022-08-18 02:24:28,0223222468,臺北市中正區牯嶺街45號,4.0,https://ifoodie.tw/restaurant/5bd5c60e2756dd1d42be1078-%E7%89%AF%E5%B6%BA%E6%B2%B9%E9%A3%AF
添財日本料理武昌店,2022-08-18 02:24:32,0223615119,臺北市中正區武昌街一段16巷6號,4.0,https://ifoodie.tw/restaurant/559d3c9ac03a103ee86c552b-%E6%B7%BB%E8%B2%A1%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86%E6%AD%A6%E6%98%8C%E5%BA%97
微笑老蕭拉麵 (要等拉麵),2022-08-18 02:24:37,0918607561,臺北市中正區新生南路一段140巷5號,4.4,https://ifoodie.tw/restaurant/59b42da92756dd0ea0b2c3bb-%E5%BE%AE%E7%AC%91%E8%80%81%E8%95%AD%E6%8B%89%E9%BA%B5-(%E8%A6%81%E7%AD%89%E6%8B%89%E9%BA%B5)
首爾之家,2022-08-18 02:24:42,0223681900,臺北市中正區羅斯福路三段244巷10弄14號,3.9,https://ifoodie.tw/restaurant/562926fd2756dd74707fbed7-%E9%A6%96%E7%88%BE%E4%B9%8B%E5%AE%B6
正記南京板鴨,2022-08-18 02:24:46,0223410566,臺北市中正區新生南路一段170巷4之1號,4.0,https://ifoodie.tw/restaurant/5c8a64022756dd1cae6dcadf-%E6%AD%A3%E8%A8%98%E5%8D%97%E4%BA%AC%E6%9D%BF%E9%B4%A8
山形心心拉麵 台北站前旗艦店,2022-08-18 02:24:50,0223316681,台北市中正區公園路22-3號,3.6,https://ifoodie.tw/restaurant/606bfec0baf6d32e5de12284-%E5%B1%B1%E5%BD%A2%E5%BF%83%E5%BF%83%E6%8B%89%E9%BA%B5-%E5%8F%B0%E5%8C%97%E7%AB%99%E5%89%8D%E6%97%97%E8%89%A6%E5%BA%97
香草工坊,2022-08-18 02:25:01,0223313728,台北市中正區寶慶路32號B1樓,4.0,https://ifoodie.tw/restaurant/5dcd62e82756dd2279ffc0e0-%E9%A6%99%E8%8D%89%E5%B7%A5%E5%9D%8A
